"","X","FILENAME","SEQ","Observation_IDnum","Dataset_Name","Dataset_IDnum","Organization_Name","Observer_Name","Island_Name","Region_Name","Site_Name","SiteID_InternalToYourProject","Depth_ft","Longitude_DD","Latitude_DD","ObservationDate","Bleaching_YNas10","AreaSurveyed_m2","PercentLiveCoralCover","PctCoralUnbleached","PctCoralPartialBleached","PctCoralFullyBleached","PctAffected","PctCoralBins","Comments_Observation","Other_1","Dataset_IDnum.1","Dataset_Name.1","DataAvailabilityCode_12345","DataProvidedNow_YNas10","UploadDate","InstitutionDataOwner","PublicMandate_YNas10","DataYear","Geographic_Area","Dataset_Description","TotalAreaSurveyed_m2","Method_Name_PercentLiveCoralCover","Method_Name_Bleaching","Method_Name_AreaSurveyed","Method_IDnum_PercentLiveCoralCover","Method_IDnum_Bleaching","Method_IDnum_AreaSurveyed","SupplierOfDataset","OwnerOfRecordForDataset","DataAuthors","DataManager","Comments_Dataset","CrossRefOther_Dataset_Name","CrossRefOther_Dataset_IDnum","Method_IDnum","Method_Name","Method.Purpose","Method.NARRATIVE","METHOD.NOTE","ObservationDate_R","ORG_OBS","IslandKB","Depth_m","DepthBin_5m","Year","RasterAddress_2km","Longitude_RAS_2km","Latitude_RAS_2km","RasterAddress_1km","Longitude_RAS_1km","Latitude_RAS_1km","RasterAddress_500m","Longitude_RAS_500m","Latitude_RAS_500m","RasterAddress_250m","Longitude_RAS_250m","Latitude_RAS_250m","coords.x1","coords.x2"
"494",607,"10-1_DAR-Kona-PCSU_WestHI_hcbc-Kramer-Walsh.xlsx",1258,"C0011","DAR_KONA_2015","TEMP","DLNR/DAR; PCSU","K. Lindsey Kramer","Hawaii","West Hawaii","S. Oneo Bay","14-D",36,-155.993,19.6312,"2015/10/16","1",10,NA,54.8,15.3,30.6,45.9,"Pale/Partial Bleached (Column R)= Pale bleaching 1-100% of colony, White bleaching 1-74% of colony)/  Fully Bleached (Column S)= White bleaching (75-100% of colony) and Pale bleaching for Porites lobata (75-100%) ","Note that an individual colony can have pale and white bleaching, meaning columns R and S are not mutually exclusive.  Percent coral cover is available from April 2014 and February 2016 CPCe analysis, but was not collected during bleaching surveys.","","TEMP","DAR_KONA_2015",1,"1","9/2/16","DLNR/DAR; PCSU","N","2015","Main Hawaiian Islands","From 9 October to 13 November 2015, coral bleaching surveys were conducted at 8 sub-transects situated along DAR permanent monitoring transects (8 - 14 m depth).  Three 10 m2 belt transects were surveyed at each site (except for site Waiakaêilio, where only two belt transects were surveyed).  One diver counted all coral colonies (more than 50% within the belt) and scored species and size class.  A second diver scored all colonies affected by bleaching, including condition (white bleaching (BL), pale bleaching (PL), and algal turf overgrowth of bleached tissue (TF/BL)), and severity based on the percent of the colony affected (1 = 1 - 24%; 2 = 25 - 49%; 3 = 50 - 74%; and 4 = 75 _ 100% of live tissue affected).  Total bleaching prevalence was calculated as the proportion of colonies with bleaching conditions scored (all types and severity), and was estimated for total coral and by individual species.  Site means were an average of belt transect replicates.","230","","Belt_Transect","","","TEMP","","K. Lindsey Kramer","William Walsh","K. Lindsey Kramer, William Walsh","K. Lindsey Kramer",NA,"","TEMP","M19","Belt Transect 4","",NA,NA,2015-10-16,"DLNR/DAR; PCSU K. Lindsey Kramer","Hawaii",10.9728,"(10,15]",2015,12263,-155.999479772458,19.6258018604651,48392,-155.995698476383,19.6320985214008,193604,-155.993444976702,19.6334479223301,775312,-155.99214460441,19.6323219611651,-155.993,19.6312
"495",608,"13-1_HIMB_Oahu-KBay_hcbc-Wall-Gates.xlsx",1304,"","Wall_Kbay","TBD","UH_Manoa","CWall","Oahu","Kaneohe Bay","Lilipuna","Lil_Flat_1",0.5,-157.79,21.4269,"2015/10/15","1",20,40,13,63,25,87.5,"10-80-10",NA,"","","Wall_Kbay",5,"1","20161006","UH Manoa","0","2014","Kaneohe Bay","2014 bleaching_Kbay_two sites_three depths","240","Wall_point_intercept","Wall_visual_color","Wall_20m_transect","M22","M22","","C Wall","C Wall_R Gates","C Wall","C Wall",NA,"no","","M22","Wall_Kbay_bleach","PercentLiveCoralCover and BleachingAssessment",NA,NA,2015-10-15,"UH_Manoa CWall","Oahu - Kaneohe Bay",0.1524,"[0,5]",2015,363,-157.794640535169,21.423848372093,1428,-157.78948422234,21.4281161089494,6145,-157.791737722021,21.4259780970874,24536,-157.790777410255,21.4271040582524,-157.79,21.4269
"496",609,"13-1_HIMB_Oahu-KBay_hcbc-Wall-Gates.xlsx",1305,"","Wall_Kbay","TBD","UH_Manoa","CWall","Oahu","Kaneohe Bay","Lilipuna","Lil_Flat_2",0.5,-157.79,21.4269,"2015/10/15","0",20,20,100,0,0,0,"10-80-10",NA,"","","Wall_Kbay",5,"1","20161006","UH Manoa","0","2014","Kaneohe Bay","2014 bleaching_Kbay_two sites_three depths","240","Wall_point_intercept","Wall_visual_color","Wall_20m_transect","M22","M22","","C Wall","C Wall_R Gates","C Wall","C Wall",NA,"no","","M22","Wall_Kbay_bleach","PercentLiveCoralCover and BleachingAssessment",NA,NA,2015-10-15,"UH_Manoa CWall","Oahu - Kaneohe Bay",0.1524,"[0,5]",2015,363,-157.794640535169,21.423848372093,1428,-157.78948422234,21.4281161089494,6145,-157.791737722021,21.4259780970874,24536,-157.790777410255,21.4271040582524,-157.79,21.4269
"497",610,"13-1_HIMB_Oahu-KBay_hcbc-Wall-Gates.xlsx",1310,"","Wall_Kbay","TBD","UH_Manoa","CWall","Oahu","Kaneohe Bay","Reef 14","Rf14_Flat_1",0.5,-157.8013,21.4524,"2015/10/15","1",20,50,50,50,0,50,"10-80-10",NA,"","","Wall_Kbay",5,"1","20161006","UH Manoa","0","2014","Kaneohe Bay","2014 bleaching_Kbay_two sites_three depths","240","Wall_point_intercept","Wall_visual_color","Wall_20m_transect","M22","M22","","C Wall","C Wall_R Gates","C Wall","C Wall",NA,"no","","M22","Wall_Kbay_bleach","PercentLiveCoralCover and BleachingAssessment",NA,NA,2015-10-15,"UH_Manoa CWall","Oahu - Kaneohe Bay",0.1524,"[0,5]",2015,127,-157.794640535169,21.4598093023256,722,-157.798498221064,21.4551917509728,3323,-157.800751720745,21.4530011650485,14180,-157.802032934697,21.4518752038835,-157.8013,21.4524
"498",611,"13-1_HIMB_Oahu-KBay_hcbc-Wall-Gates.xlsx",1311,"","Wall_Kbay","TBD","UH_Manoa","CWall","Oahu","Kaneohe Bay","Reef 14","Rf14_Flat_2",0.5,-157.8013,21.4524,"2015/10/15","1",20,65,62,38,0,38.46,"10-80-10",NA,"","","Wall_Kbay",5,"1","20161006","UH Manoa","0","2014","Kaneohe Bay","2014 bleaching_Kbay_two sites_three depths","240","Wall_point_intercept","Wall_visual_color","Wall_20m_transect","M22","M22","","C Wall","C Wall_R Gates","C Wall","C Wall",NA,"no","","M22","Wall_Kbay_bleach","PercentLiveCoralCover and BleachingAssessment",NA,NA,2015-10-15,"UH_Manoa CWall","Oahu - Kaneohe Bay",0.1524,"[0,5]",2015,127,-157.794640535169,21.4598093023256,722,-157.798498221064,21.4551917509728,3323,-157.800751720745,21.4530011650485,14180,-157.802032934697,21.4518752038835,-157.8013,21.4524
"499",612,"13-1_HIMB_Oahu-KBay_hcbc-Wall-Gates.xlsx",1306,"","Wall_Kbay","TBD","UH_Manoa","CWall","Oahu","Kaneohe Bay","Lilipuna","Lil_Crest_1",1,-157.79,21.4269,"2015/10/15","1",20,70,36,14,50,64.29,"10-80-10",NA,"","","Wall_Kbay",5,"1","20161006","UH Manoa","0","2014","Kaneohe Bay","2014 bleaching_Kbay_two sites_three depths","240","Wall_point_intercept","Wall_visual_color","Wall_20m_transect","M22","M22","","C Wall","C Wall_R Gates","C Wall","C Wall",NA,"no","","M22","Wall_Kbay_bleach","PercentLiveCoralCover and BleachingAssessment",NA,NA,2015-10-15,"UH_Manoa CWall","Oahu - Kaneohe Bay",0.3048,"[0,5]",2015,363,-157.794640535169,21.423848372093,1428,-157.78948422234,21.4281161089494,6145,-157.791737722021,21.4259780970874,24536,-157.790777410255,21.4271040582524,-157.79,21.4269
"500",613,"13-1_HIMB_Oahu-KBay_hcbc-Wall-Gates.xlsx",1307,"","Wall_Kbay","TBD","UH_Manoa","CWall","Oahu","Kaneohe Bay","Lilipuna","Lil_Crest_2",1,-157.79,21.4269,"2015/10/15","1",20,55,55,36,9,45.45,"10-80-10",NA,"","","Wall_Kbay",5,"1","20161006","UH Manoa","0","2014","Kaneohe Bay","2014 bleaching_Kbay_two sites_three depths","240","Wall_point_intercept","Wall_visual_color","Wall_20m_transect","M22","M22","","C Wall","C Wall_R Gates","C Wall","C Wall",NA,"no","","M22","Wall_Kbay_bleach","PercentLiveCoralCover and BleachingAssessment",NA,NA,2015-10-15,"UH_Manoa CWall","Oahu - Kaneohe Bay",0.3048,"[0,5]",2015,363,-157.794640535169,21.423848372093,1428,-157.78948422234,21.4281161089494,6145,-157.791737722021,21.4259780970874,24536,-157.790777410255,21.4271040582524,-157.79,21.4269
"501",614,"13-1_HIMB_Oahu-KBay_hcbc-Wall-Gates.xlsx",1312,"","Wall_Kbay","TBD","UH_Manoa","CWall","Oahu","Kaneohe Bay","Reef 14","Rf14_Crest_1",1,-157.8013,21.4524,"2015/10/15","1",20,95,68,26,5,31.58,"10-80-10",NA,"","","Wall_Kbay",5,"1","20161006","UH Manoa","0","2014","Kaneohe Bay","2014 bleaching_Kbay_two sites_three depths","240","Wall_point_intercept","Wall_visual_color","Wall_20m_transect","M22","M22","","C Wall","C Wall_R Gates","C Wall","C Wall",NA,"no","","M22","Wall_Kbay_bleach","PercentLiveCoralCover and BleachingAssessment",NA,NA,2015-10-15,"UH_Manoa CWall","Oahu - Kaneohe Bay",0.3048,"[0,5]",2015,127,-157.794640535169,21.4598093023256,722,-157.798498221064,21.4551917509728,3323,-157.800751720745,21.4530011650485,14180,-157.802032934697,21.4518752038835,-157.8013,21.4524
"502",615,"13-1_HIMB_Oahu-KBay_hcbc-Wall-Gates.xlsx",1313,"","Wall_Kbay","TBD","UH_Manoa","CWall","Oahu","Kaneohe Bay","Reef 14","Rf14_Crest_2",1,-157.8013,21.4524,"2015/10/15","1",20,55,45,36,18,54.55,"10-80-10",NA,"","","Wall_Kbay",5,"1","20161006","UH Manoa","0","2014","Kaneohe Bay","2014 bleaching_Kbay_two sites_three depths","240","Wall_point_intercept","Wall_visual_color","Wall_20m_transect","M22","M22","","C Wall","C Wall_R Gates","C Wall","C Wall",NA,"no","","M22","Wall_Kbay_bleach","PercentLiveCoralCover and BleachingAssessment",NA,NA,2015-10-15,"UH_Manoa CWall","Oahu - Kaneohe Bay",0.3048,"[0,5]",2015,127,-157.794640535169,21.4598093023256,722,-157.798498221064,21.4551917509728,3323,-157.800751720745,21.4530011650485,14180,-157.802032934697,21.4518752038835,-157.8013,21.4524
"503",616,"13-1_HIMB_Oahu-KBay_hcbc-Wall-Gates.xlsx",1308,"","Wall_Kbay","TBD","UH_Manoa","CWall","Oahu","Kaneohe Bay","Lilipuna","Lil_Slope_1",3,-157.79,21.4269,"2015/10/15","1",20,40,75,25,0,25,"10-80-10",NA,"","","Wall_Kbay",5,"1","20161006","UH Manoa","0","2014","Kaneohe Bay","2014 bleaching_Kbay_two sites_three depths","240","Wall_point_intercept","Wall_visual_color","Wall_20m_transect","M22","M22","","C Wall","C Wall_R Gates","C Wall","C Wall",NA,"no","","M22","Wall_Kbay_bleach","PercentLiveCoralCover and BleachingAssessment",NA,NA,2015-10-15,"UH_Manoa CWall","Oahu - Kaneohe Bay",0.9144,"[0,5]",2015,363,-157.794640535169,21.423848372093,1428,-157.78948422234,21.4281161089494,6145,-157.791737722021,21.4259780970874,24536,-157.790777410255,21.4271040582524,-157.79,21.4269
"504",617,"13-1_HIMB_Oahu-KBay_hcbc-Wall-Gates.xlsx",1309,"","Wall_Kbay","TBD","UH_Manoa","CWall","Oahu","Kaneohe Bay","Lilipuna","Lil_Slope_2",3,-157.79,21.4269,"2015/10/15","0",20,25,80,0,20,20,"10-80-10",NA,"","","Wall_Kbay",5,"1","20161006","UH Manoa","0","2014","Kaneohe Bay","2014 bleaching_Kbay_two sites_three depths","240","Wall_point_intercept","Wall_visual_color","Wall_20m_transect","M22","M22","","C Wall","C Wall_R Gates","C Wall","C Wall",NA,"no","","M22","Wall_Kbay_bleach","PercentLiveCoralCover and BleachingAssessment",NA,NA,2015-10-15,"UH_Manoa CWall","Oahu - Kaneohe Bay",0.9144,"[0,5]",2015,363,-157.794640535169,21.423848372093,1428,-157.78948422234,21.4281161089494,6145,-157.791737722021,21.4259780970874,24536,-157.790777410255,21.4271040582524,-157.79,21.4269
"505",618,"13-1_HIMB_Oahu-KBay_hcbc-Wall-Gates.xlsx",1314,"","Wall_Kbay","TBD","UH_Manoa","CWall","Oahu","Kaneohe Bay","Reef 14","Rf14_Slope_1",3,-157.8013,21.4524,"2015/10/15","1",20,75,67,33,0,33.33,"10-80-10",NA,"","","Wall_Kbay",5,"1","20161006","UH Manoa","0","2014","Kaneohe Bay","2014 bleaching_Kbay_two sites_three depths","240","Wall_point_intercept","Wall_visual_color","Wall_20m_transect","M22","M22","","C Wall","C Wall_R Gates","C Wall","C Wall",NA,"no","","M22","Wall_Kbay_bleach","PercentLiveCoralCover and BleachingAssessment",NA,NA,2015-10-15,"UH_Manoa CWall","Oahu - Kaneohe Bay",0.9144,"[0,5]",2015,127,-157.794640535169,21.4598093023256,722,-157.798498221064,21.4551917509728,3323,-157.800751720745,21.4530011650485,14180,-157.802032934697,21.4518752038835,-157.8013,21.4524
"506",619,"13-1_HIMB_Oahu-KBay_hcbc-Wall-Gates.xlsx",1315,"","Wall_Kbay","TBD","UH_Manoa","CWall","Oahu","Kaneohe Bay","Reef 14","Rf14_Slope_2",3,-157.8013,21.4524,"2015/10/15","1",20,80,69,31,0,31.25,"10-80-10",NA,"","","Wall_Kbay",5,"1","20161006","UH Manoa","0","2014","Kaneohe Bay","2014 bleaching_Kbay_two sites_three depths","240","Wall_point_intercept","Wall_visual_color","Wall_20m_transect","M22","M22","","C Wall","C Wall_R Gates","C Wall","C Wall",NA,"no","","M22","Wall_Kbay_bleach","PercentLiveCoralCover and BleachingAssessment",NA,NA,2015-10-15,"UH_Manoa CWall","Oahu - Kaneohe Bay",0.9144,"[0,5]",2015,127,-157.794640535169,21.4598093023256,722,-157.798498221064,21.4551917509728,3323,-157.800751720745,21.4530011650485,14180,-157.802032934697,21.4518752038835,-157.8013,21.4524
"507",620,"07-1_UHM_Oahu-WW_hcbc-Massey.xlsx",1190,"TM014","Mass_Lan","D001","UH Manoa","Tayler Massey","Oahu","Windward ","Lanikai","N1",8,-157.71815,21.39594,"2015/10/15","1",10,36.13232,10.59603,23.84106,59.60265,83.44,"I didn't really have a bin system as described for this column. Rather each value is an aggregation from the health of the tissue under many points randomly projected onto a photo. What I can say is that tissue had to be very fully white to be considered bleached, if tissue still had some pigment it was considered pale, and if tissue looked normal and healthy then it was considered non bleached.","AreaSurveyed_m2 is length of transect. Actual area covered is total field of viewfrom video camera suspended approximately 40 cm above benthos ","","D001","Mass_Lan",1,"1","10/12/16","UH Manoa","0","2014-2015","Windward Oahu","26 (10 m) video transects analyzed for coral health and bleaching status at Lanikai","260 m","TM_live_coral","TM_cpce_bleach","TM_tran_length","M17","M16","M14","Tayler Massey","Tayler Massey","Tayler Massey","Tayler Massey",NA,"","","M14+M15+M16+M17","TM_tran_length+TM_video_tran+TM_cpce_bleach+TM_live_cover","",NA,NA,2015-10-15,"UH Manoa Tayler Massey","Oahu - Other",2.4384,"[0,5]",2015,603,-157.722834104661,21.3878874418605,2376,-157.717372232553,21.3920152529183,9451,-157.719625732234,21.394451184466,37742,-157.718742053826,21.3955771456311,-157.71815,21.39594
"508",621,"07-1_UHM_Oahu-WW_hcbc-Massey.xlsx",1191,"TM015","Mass_Lan","D001","UH Manoa","Tayler Massey","Oahu","Windward ","Lanikai","N2",8,-157.71585,21.39468,"2015/10/15","1",10,26.08696,45.29915,34.188034,14.529915,48.72,"I didn't really have a bin system as described for this column. Rather each value is an aggregation from the health of the tissue under many points randomly projected onto a photo. What I can say is that tissue had to be very fully white to be considered bleached, if tissue still had some pigment it was considered pale, and if tissue looked normal and healthy then it was considered non bleached.","AreaSurveyed_m2 is length of transect. Actual area covered is total field of viewfrom video camera suspended approximately 40 cm above benthos ","","D001","Mass_Lan",1,"1","10/12/16","UH Manoa","0","2014-2015","Windward Oahu","26 (10 m) video transects analyzed for coral health and bleaching status at Lanikai","260 m","TM_live_coral","TM_cpce_bleach","TM_tran_length","M17","M16","M14","Tayler Massey","Tayler Massey","Tayler Massey","Tayler Massey",NA,"","","M14+M15+M16+M17","TM_tran_length+TM_video_tran+TM_cpce_bleach+TM_live_cover","",NA,NA,2015-10-15,"UH Manoa Tayler Massey","Oahu - Other",2.4384,"[0,5]",2015,603,-157.722834104661,21.3878874418605,2376,-157.717372232553,21.3920152529183,9452,-157.715118732872,21.394451184466,37743,-157.716490948937,21.3955771456311,-157.71585,21.39468
"509",622,"07-1_UHM_Oahu-WW_hcbc-Massey.xlsx",1192,"TM016","Mass_Lan","D001","UH Manoa","Tayler Massey","Oahu","Windward ","Lanikai","N2",8,-157.71585,21.39468,"2015/10/15","1",10,40.15009,48.59813,8.411215,41.588785,50,"I didn't really have a bin system as described for this column. Rather each value is an aggregation from the health of the tissue under many points randomly projected onto a photo. What I can say is that tissue had to be very fully white to be considered bleached, if tissue still had some pigment it was considered pale, and if tissue looked normal and healthy then it was considered non bleached.","AreaSurveyed_m2 is length of transect. Actual area covered is total field of viewfrom video camera suspended approximately 40 cm above benthos ","","D001","Mass_Lan",1,"1","10/12/16","UH Manoa","0","2014-2015","Windward Oahu","26 (10 m) video transects analyzed for coral health and bleaching status at Lanikai","260 m","TM_live_coral","TM_cpce_bleach","TM_tran_length","M17","M16","M14","Tayler Massey","Tayler Massey","Tayler Massey","Tayler Massey",NA,"","","M14+M15+M16+M17","TM_tran_length+TM_video_tran+TM_cpce_bleach+TM_live_cover","",NA,NA,2015-10-15,"UH Manoa Tayler Massey","Oahu - Other",2.4384,"[0,5]",2015,603,-157.722834104661,21.3878874418605,2376,-157.717372232553,21.3920152529183,9452,-157.715118732872,21.394451184466,37743,-157.716490948937,21.3955771456311,-157.71585,21.39468
"510",623,"07-1_UHM_Oahu-WW_hcbc-Massey.xlsx",1193,"TM017","Mass_Lan","D001","UH Manoa","Tayler Massey","Oahu","Windward ","Lanikai","N2",8,-157.71585,21.39468,"2015/10/15","1",10,35.16068,42.78351,25.773196,27.319588,53.09,"I didn't really have a bin system as described for this column. Rather each value is an aggregation from the health of the tissue under many points randomly projected onto a photo. What I can say is that tissue had to be very fully white to be considered bleached, if tissue still had some pigment it was considered pale, and if tissue looked normal and healthy then it was considered non bleached.","AreaSurveyed_m2 is length of transect. Actual area covered is total field of viewfrom video camera suspended approximately 40 cm above benthos ","","D001","Mass_Lan",1,"1","10/12/16","UH Manoa","0","2014-2015","Windward Oahu","26 (10 m) video transects analyzed for coral health and bleaching status at Lanikai","260 m","TM_live_coral","TM_cpce_bleach","TM_tran_length","M17","M16","M14","Tayler Massey","Tayler Massey","Tayler Massey","Tayler Massey",NA,"","","M14+M15+M16+M17","TM_tran_length+TM_video_tran+TM_cpce_bleach+TM_live_cover","",NA,NA,2015-10-15,"UH Manoa Tayler Massey","Oahu - Other",2.4384,"[0,5]",2015,603,-157.722834104661,21.3878874418605,2376,-157.717372232553,21.3920152529183,9452,-157.715118732872,21.394451184466,37743,-157.716490948937,21.3955771456311,-157.71585,21.39468
"511",624,"07-1_UHM_Oahu-WW_hcbc-Massey.xlsx",1194,"TM018","Mass_Lan","D001","UH Manoa","Tayler Massey","Oahu","Windward ","Lanikai","N3",8,-157.71506,21.39383,"2015/10/15","1",10,19.66912,37.7193,25.438596,30.701754,56.14,"I didn't really have a bin system as described for this column. Rather each value is an aggregation from the health of the tissue under many points randomly projected onto a photo. What I can say is that tissue had to be very fully white to be considered bleached, if tissue still had some pigment it was considered pale, and if tissue looked normal and healthy then it was considered non bleached.","AreaSurveyed_m2 is length of transect. Actual area covered is total field of viewfrom video camera suspended approximately 40 cm above benthos ","","D001","Mass_Lan",1,"1","10/12/16","UH Manoa","0","2014-2015","Windward Oahu","26 (10 m) video transects analyzed for coral health and bleaching status at Lanikai","260 m","TM_live_coral","TM_cpce_bleach","TM_tran_length","M17","M16","M14","Tayler Massey","Tayler Massey","Tayler Massey","Tayler Massey",NA,"","","M14+M15+M16+M17","TM_tran_length+TM_video_tran+TM_cpce_bleach+TM_live_cover","",NA,NA,2015-10-15,"UH Manoa Tayler Massey","Oahu - Other",2.4384,"[0,5]",2015,603,-157.722834104661,21.3878874418605,2376,-157.717372232553,21.3920152529183,9452,-157.715118732872,21.394451184466,38685,-157.714239844049,21.393325223301,-157.71506,21.39383
"512",625,"07-1_UHM_Oahu-WW_hcbc-Massey.xlsx",1195,"TM019","Mass_Lan","D001","UH Manoa","Tayler Massey","Oahu","Windward ","Lanikai","N3",8,-157.71506,21.39383,"2015/10/15","1",10,31.76471,39.79058,20.942408,20.418848,41.36,"I didn't really have a bin system as described for this column. Rather each value is an aggregation from the health of the tissue under many points randomly projected onto a photo. What I can say is that tissue had to be very fully white to be considered bleached, if tissue still had some pigment it was considered pale, and if tissue looked normal and healthy then it was considered non bleached.","AreaSurveyed_m2 is length of transect. Actual area covered is total field of viewfrom video camera suspended approximately 40 cm above benthos ","","D001","Mass_Lan",1,"1","10/12/16","UH Manoa","0","2014-2015","Windward Oahu","26 (10 m) video transects analyzed for coral health and bleaching status at Lanikai","260 m","TM_live_coral","TM_cpce_bleach","TM_tran_length","M17","M16","M14","Tayler Massey","Tayler Massey","Tayler Massey","Tayler Massey",NA,"","","M14+M15+M16+M17","TM_tran_length+TM_video_tran+TM_cpce_bleach+TM_live_cover","",NA,NA,2015-10-15,"UH Manoa Tayler Massey","Oahu - Other",2.4384,"[0,5]",2015,603,-157.722834104661,21.3878874418605,2376,-157.717372232553,21.3920152529183,9452,-157.715118732872,21.394451184466,38685,-157.714239844049,21.393325223301,-157.71506,21.39383
"513",626,"07-1_UHM_Oahu-WW_hcbc-Massey.xlsx",1196,"TM020","Mass_Lan","D001","UH Manoa","Tayler Massey","Oahu","Windward ","Lanikai","N3",8,-157.71506,21.39383,"2015/10/15","1",10,29.95951,51.35135,9.189189,9.72973,18.92,"I didn't really have a bin system as described for this column. Rather each value is an aggregation from the health of the tissue under many points randomly projected onto a photo. What I can say is that tissue had to be very fully white to be considered bleached, if tissue still had some pigment it was considered pale, and if tissue looked normal and healthy then it was considered non bleached.","AreaSurveyed_m2 is length of transect. Actual area covered is total field of viewfrom video camera suspended approximately 40 cm above benthos ","","D001","Mass_Lan",1,"1","10/12/16","UH Manoa","0","2014-2015","Windward Oahu","26 (10 m) video transects analyzed for coral health and bleaching status at Lanikai","260 m","TM_live_coral","TM_cpce_bleach","TM_tran_length","M17","M16","M14","Tayler Massey","Tayler Massey","Tayler Massey","Tayler Massey",NA,"","","M14+M15+M16+M17","TM_tran_length+TM_video_tran+TM_cpce_bleach+TM_live_cover","",NA,NA,2015-10-15,"UH Manoa Tayler Massey","Oahu - Other",2.4384,"[0,5]",2015,603,-157.722834104661,21.3878874418605,2376,-157.717372232553,21.3920152529183,9452,-157.715118732872,21.394451184466,38685,-157.714239844049,21.393325223301,-157.71506,21.39383
"514",627,"07-1_UHM_Oahu-WW_hcbc-Massey.xlsx",1197,"TM021","Mass_Lan","D001","UH Manoa","Tayler Massey","Oahu","Windward ","Lanikai","N4",8,-157.71404,21.39298,"2015/10/15","1",10,26.82927,49.68153,8.280255,10.828025,19.11,"I didn't really have a bin system as described for this column. Rather each value is an aggregation from the health of the tissue under many points randomly projected onto a photo. What I can say is that tissue had to be very fully white to be considered bleached, if tissue still had some pigment it was considered pale, and if tissue looked normal and healthy then it was considered non bleached.","AreaSurveyed_m2 is length of transect. Actual area covered is total field of viewfrom video camera suspended approximately 40 cm above benthos ","","D001","Mass_Lan",1,"1","10/12/16","UH Manoa","0","2014-2015","Windward Oahu","26 (10 m) video transects analyzed for coral health and bleaching status at Lanikai","260 m","TM_live_coral","TM_cpce_bleach","TM_tran_length","M17","M16","M14","Tayler Massey","Tayler Massey","Tayler Massey","Tayler Massey",NA,"","","M14+M15+M16+M17","TM_tran_length+TM_video_tran+TM_cpce_bleach+TM_live_cover","",NA,NA,2015-10-15,"UH Manoa Tayler Massey","Oahu - Other",2.4384,"[0,5]",2015,603,-157.722834104661,21.3878874418605,2376,-157.717372232553,21.3920152529183,9452,-157.715118732872,21.394451184466,38685,-157.714239844049,21.393325223301,-157.71404,21.39298
"515",628,"07-1_UHM_Oahu-WW_hcbc-Massey.xlsx",1198,"TM022","Mass_Lan","D001","UH Manoa","Tayler Massey","Oahu","Windward ","Lanikai","N4",8,-157.71404,21.39298,"2015/10/15","1",10,38.85714,60.47619,10.47619,10.952381,21.43,"I didn't really have a bin system as described for this column. Rather each value is an aggregation from the health of the tissue under many points randomly projected onto a photo. What I can say is that tissue had to be very fully white to be considered bleached, if tissue still had some pigment it was considered pale, and if tissue looked normal and healthy then it was considered non bleached.","AreaSurveyed_m2 is length of transect. Actual area covered is total field of viewfrom video camera suspended approximately 40 cm above benthos ","","D001","Mass_Lan",1,"1","10/12/16","UH Manoa","0","2014-2015","Windward Oahu","26 (10 m) video transects analyzed for coral health and bleaching status at Lanikai","260 m","TM_live_coral","TM_cpce_bleach","TM_tran_length","M17","M16","M14","Tayler Massey","Tayler Massey","Tayler Massey","Tayler Massey",NA,"","","M14+M15+M16+M17","TM_tran_length+TM_video_tran+TM_cpce_bleach+TM_live_cover","",NA,NA,2015-10-15,"UH Manoa Tayler Massey","Oahu - Other",2.4384,"[0,5]",2015,603,-157.722834104661,21.3878874418605,2376,-157.717372232553,21.3920152529183,9452,-157.715118732872,21.394451184466,38685,-157.714239844049,21.393325223301,-157.71404,21.39298
"516",629,"07-1_UHM_Oahu-WW_hcbc-Massey.xlsx",1199,"TM023","Mass_Lan","D001","UH Manoa","Tayler Massey","Oahu","Windward ","Lanikai","N4",8,-157.71404,21.39298,"2015/10/15","1",10,47.9798,81.94444,4.861111,1.041667,5.9,"I didn't really have a bin system as described for this column. Rather each value is an aggregation from the health of the tissue under many points randomly projected onto a photo. What I can say is that tissue had to be very fully white to be considered bleached, if tissue still had some pigment it was considered pale, and if tissue looked normal and healthy then it was considered non bleached.","AreaSurveyed_m2 is length of transect. Actual area covered is total field of viewfrom video camera suspended approximately 40 cm above benthos ","","D001","Mass_Lan",1,"1","10/12/16","UH Manoa","0","2014-2015","Windward Oahu","26 (10 m) video transects analyzed for coral health and bleaching status at Lanikai","260 m","TM_live_coral","TM_cpce_bleach","TM_tran_length","M17","M16","M14","Tayler Massey","Tayler Massey","Tayler Massey","Tayler Massey",NA,"","","M14+M15+M16+M17","TM_tran_length+TM_video_tran+TM_cpce_bleach+TM_live_cover","",NA,NA,2015-10-15,"UH Manoa Tayler Massey","Oahu - Other",2.4384,"[0,5]",2015,603,-157.722834104661,21.3878874418605,2376,-157.717372232553,21.3920152529183,9452,-157.715118732872,21.394451184466,38685,-157.714239844049,21.393325223301,-157.71404,21.39298
